id,path,question,a,b,c,d,answer
train_3707,train/train_3707.jpg,이 사진에 보이는 전통 초가집의 지붕 재료는 무엇인가요?,기와,초가지붕,금속판,타일,b
train_3708,train/train_3708.jpg,이 사진에서 볼 수 있는 도로 옆의 자연 경관은 무엇인가요?,산과 호수,바다와 바위,강과 숲,사막과 언덕,b
train_3709,train/train_3709.jpg,이 사진에서 보이는 커피 전문점은 어디인가요?,투썸플레이스,커피빈,이디야,스타벅스,d
train_3710,train/train_3710.jpg,이 사진 속의 동물은 무엇인가요?,양,말,염소,소,a
train_3711,train/train_3711.jpg,이 사진에 보이는 건물은 무엇을 나타내고 있나요?,박물관,도서관,학교,카페,a
train_3712,train/train_3712.jpg,이 사진 속 장소는 어떤 유형의 공간일 가능성이 가장 높나요?,공원,쇼핑몰,공항,대학교 캠퍼스,d
train_3713,train/train_3713.jpg,이 사진에 보이는 다리 아래에는 무엇이 흐르고 있나요?,시냇물,폭포,호수,강,a
train_3714,train/train_3714.jpg,이 사진에서 보이는 큰 건물의 이름은 무엇인가요?,대구광역시청,경상북도경제진흥원,경북대학교,포항시청,b
train_3715,train/train_3715.jpg,사진 속에 보이는 물건이 아닌 것은 무엇인가요?,노란색 필통,회색 운동화,파란색 모자,검은색 가방,c
train_3716,train/train_3716.jpg,이 공간은 주로 어떤 용도로 사용되는 곳일까요?,도서관 열람실,운동 시설,카페나 휴게 공간,사무실 회의실,c
train_3717,train/train_3717.jpg,이 사진에서 고양이는 어디에 앉아 있나요?,테이블 위,소파 위,의자 위,바닥 위,c
train_3718,train/train_3718.jpg,이 사진에서 볼 수 있는 것은 무엇인가요?,얼음 조각품 전시,눈으로 만든 벽,눈덩이 던지기 대회,눈사람들이 여러 개 모여 있음,d
train_3719,train/train_3719.jpg,이 벤치에 앉아 있는 것은 무엇인가요?,KitKat 초콜릿,의자 쿠션,곰 인형,나무 판자,c
train_3720,train/train_3720.jpg,이 사진에서 보이는 국기는 무엇인가요?,미국 국기,대한민국 태극기,중국 국기,일본 국기,b
train_3721,train/train_3721.jpg,이 사진 속 창가에 놓인 물건이 아닌 것은 무엇인가요?,초,도자기 항아리,책,꽃,c
train_3722,train/train_3722.jpg,이 사진에서 보이는 계단 옆에 주로 무엇이 배치되어 있나요?,자전거,쓰레기통,자동차,꽃과 식물,d
train_3723,train/train_3723.jpg,사진에 보이는 꽃의 주된 색깔은 무엇인가요?,빨간색,보라색,노란색,파란색,c
train_3724,train/train_3724.jpg,이 사진에 보이는 음식은 무엇인가요?,햄버거,스파게티,피자,과일 샌드위치,d
train_3725,train/train_3725.jpg,이 이미지에서 나무에 매달려 있는 인형들의 공통점은 무엇인가요?,모두 검은색이다,모두 나무 인형이다,모두 털이 복슬복슬하다,모두 동물 모양이다,c
train_3726,train/train_3726.jpg,이 사진에서 볼 수 있는 붉은 둥근 장식물은 무엇인가요?,풍선,꽃장식,종이 등롱,전구,c
train_3727,train/train_3727.jpg,사진 속에 보이는 하얀색 사다리에 적힌 글자는 무엇인가요?,Puma,Supreme,Nike,Adidas,b
train_3728,train/train_3728.jpg,사진 속 음식과 음료 중에 포함되어 있지 않은 것은 무엇인가요?,포도,아이스커피,블루베리,딸기,d
train_3729,train/train_3729.jpg,이 사진에서 보이는 동물은 무엇인가요?,강아지,고양이,사슴,토끼,c
train_3730,train/train_3730.jpg,이 사진에 보이는 음식은 무엇인가요?,치킨과 밥,햄버거와 감자튀김,피자와 음료수,샐러드와 스프,b
train_3731,train/train_3731.jpg,이 사진은 어디의 내부 모습일까요?,도서관,학교,박물관,교회,d
train_3732,train/train_3732.jpg,이 사진에서 크리스마스 트리 꼭대기에 놓인 장식은 무엇인가요?,별,천사,리본,곰 인형,d
train_3733,train/train_3733.jpg,이 사진에서 노란 꽃 위에 있는 곤충은 무엇인가요?,무당벌레,나비,벌,파리,d
train_3734,train/train_3734.jpg,이 방에서 볼 수 없는 것은 무엇인가요?,침대,욕조,주방,해변,c
train_3735,train/train_3735.jpg,이 표지판은 무엇을 의미하나요?,자전거 전용 도로,주차 금지 구역,어린이 보호 구역,횡단보도,c
train_3736,train/train_3736.jpg,사진 속 강아지가 앉아 있는 장소는 어디인가요?,해변 모래사장,자동차 안,실내 집안,공원 산책로,d
train_3737,train/train_3737.jpg,이 사진에서 보이는 것은 무엇인가요?,사막 풍경,도시의 고층 빌딩,눈 덮인 산,인공 폭포와 연못,d
train_3738,train/train_3738.jpg,이 사진에 보이는 이동식 주택의 앞에 있는 것은 무엇인가요?,수영장,자전거,나무 데크와 계단,자동차,c
train_3739,train/train_3739.jpg,이 사진에 보이는 거대한 조형물은 무엇인가요?,건담,자동차,비행기,로봇,a
train_3740,train/train_3740.jpg,이 사진에 보이는 음료 중 휘핑크림이 올라간 음료는 무엇인가요?,오렌지 주스,프라푸치노,밀크티,아이스 아메리카노,b
train_3741,train/train_3741.jpg,이 사진에 있는 디저트는 어디에서 구입한 것일까요?,스타벅스,투썸플레이스,던킨도너츠,파리바게뜨,a
train_3742,train/train_3742.jpg,사진 속 접시에 담긴 음식은 무엇일까요?,샌드위치,초콜릿 바,케이크 조각들,과일 샐러드,c
train_3743,train/train_3743.jpg,다음 중 사진에서 볼 수 없는 제품은 무엇인가요?,라면,어묵,쌀떡볶이,쌀떡국떡,a
train_3744,train/train_3744.jpg,이 음식 중 매운 음식은 무엇일까요?,밥,계란국,튀김 요리,마파두부,d
train_3745,train/train_3745.jpg,사진에서 보이는 날씨 상태는 무엇인가요?,눈,맑음,흐림,비,b
train_3746,train/train_3746.jpg,이 사진에서 볼 수 없는 것은 무엇인가요?,바다,비행기,나무,자동차,b
train_3747,train/train_3747.jpg,이 사진에서 보이는 다리의 이름은 무엇인가요?,광안대교,부산항대교,인천대교,한강대교,b
train_3748,train/train_3748.jpg,이 사진에서 보이는 전통 건물의 지붕 형태는 무엇인가요?,슬레이트 지붕,기와지붕,초가지붕,금속 지붕,b
train_3749,train/train_3749.jpg,이 사진에서 보이는 동물은 무엇인가요?,다람쥐,강아지,고양이,토끼,c
train_3750,train/train_3750.jpg,이 사진에 있는 파우치의 특징으로 옳은 것은?,동물 모양 디자인이다,검정색이다,모두 가죽 재질이다,모두 지퍼가 있다,d
train_3751,train/train_3751.jpg,사진에 보이는 흰색 승용차의 제조사는 어디인가요?,현대,쉐보레,쌍용,기아,a
train_3752,train/train_3752.jpg,사진 속 립밤 중 가장 비싼 제품의 가격은 얼마인가요?,"6,000원","4,950원","7,000원","2,450원",a
train_3753,train/train_3753.jpg,이 사진에서 볼 수 있는 소스 중 매운 맛을 내는 소스는 무엇인가요?,타바스코 소스,케첩,머스타드,바베큐 소스,a
train_3754,train/train_3754.jpg,이 사진에 보이는 다리는 무엇인가요?,한강대교,부산대교,광안대교,영종대교,c
train_3755,train/train_3755.jpg,이 방에서 볼 수 없는 것은 무엇인가요?,침대 밑 서랍,벽에 걸린 시계,침대 위의 인형,책상 위의 스탠드,b
train_3756,train/train_3756.jpg,사진 속 음료는 무엇인가요?,맥주,와인,위스키,소주,c
train_3757,train/train_3757.jpg,이 사진에서 보이는 도로 표면의 상태는 무엇인가요?,눈이 쌓여 있다,건조한 상태이다,물에 젖어 반짝이고 있다,먼지가 많이 쌓여 있다,c
train_3758,train/train_3758.jpg,이 사진에 보이는 음식은 무엇인가요?,비빔밥,중국 요리,일본 라멘,이탈리아 파스타,b
train_3759,train/train_3759.jpg,이 식사에 포함되지 않은 음식은 무엇인가요?,"반찬(콩나물, 단무지, 어묵 등)",김치,잡곡밥과 계란,된장찌개,b
train_3760,train/train_3760.jpg,이 음식은 무엇일까요?,불고기,된장찌개,김치찌개,비빔밥,d
train_3761,train/train_3761.jpg,이 음식 중 무엇이 튀김으로 보이나요?,미소된장국,밥,레몬물,튀김,d
train_3762,train/train_3762.jpg,이 음식 구성에 포함되지 않은 것은 무엇인가요?,소바,꼬치구이,김밥,텐동,c
train_3763,train/train_3763.jpg,이 식사에서 보이는 반찬은 무엇인가요?,김치찌개,된장찌개,계란찜,불고기,c
train_3764,train/train_3764.jpg,이 음식 구성에서 보이지 않는 것은 무엇인가요?,스파게티,샐러드,밥,피클,c
train_3765,train/train_3765.jpg,이 식사 구성에 포함되지 않은 음식은 무엇인가요?,샐러드,닭고기 찜,밥,김치,d
train_3766,train/train_3766.jpg,이 가게에서 판매하는 주요 제품은 무엇인가요?,치즈케이크,마카롱,쿠키,초콜릿,a
train_3767,train/train_3767.jpg,이 병원에서 제공하는 인공지능(AI) 기반 검사는 무엇인가요?,혈당 검사,골연령검사,심전도 검사,혈압 검사,b
train_3768,train/train_3768.jpg,이 사진에 보이는 나무는 무엇인가요?,야자수,단풍나무,소나무,은행나무,a
train_3769,train/train_3769.jpg,이 사진에 보이는 신발들은 어디에 놓여 있나요?,거실 바닥,문 앞 현관,침대 옆,책상 아래,b
train_3770,train/train_3770.jpg,이 사진 속 교실에서 볼 수 없는 것은 무엇인가요?,책상과 의자,컴퓨터,칠판,벽시계,b
train_3771,train/train_3771.jpg,이 사진 속 두 사람이 입고 있는 옷의 종류는 무엇인가요?,운동복,양복,한복,캐주얼,c
train_3772,train/train_3772.jpg,이 방 안에 있는 인형은 무엇인가요?,강아지 인형,여우 인형,토끼 인형,곰 인형,b
train_3773,train/train_3773.jpg,이 사진에서 피어난 꽃은 무엇인가요?,튤립,벚꽃,장미,해바라기,b
train_3774,train/train_3774.jpg,이 사진에 보이는 것은 무엇인가요?,하얀 풍선,사람이 모여 있는 모습,큰 돌덩이,해골 모양의 조각상,d
train_3775,train/train_3775.jpg,사진 속 고양이는 어디에 누워 있나요?,집 안 바닥,자동차 옆 도로 위,침대 위,나무 밑,b
train_3776,train/train_3776.jpg,이 사진에서 사람들이 줄을 서서 기다리고 있는 곳은 무엇인가요?,케이크 가게,도서관,병원,은행,a
train_3777,train/train_3777.jpg,이 사진에서 볼 수 있는 동물은 무엇인가요?,여우,토끼,곰,사슴,d
train_3778,train/train_3778.jpg,이 사진에 보이는 교통 표지판의 의미는 무엇인가요?,진입 금지라는 뜻이다,멈추라는 뜻이다,속도를 줄이라는 뜻이다,양보하라는 뜻이다,d
train_3779,train/train_3779.jpg,사진 속 종이 가방에 적힌 브랜드 이름은 무엇인가요?,파리바게뜨,백종원의 골목식당,명동칼국수,성심당,d
train_3780,train/train_3780.jpg,이 식사 세트에 포함되지 않은 음식은 무엇인가요?,새우튀김,김치찌개,소바(메밀국수),우나기동(장어덮밥),b
train_3781,train/train_3781.jpg,이 사진은 언제 촬영된 것일까요?,낮,저녁,밤,아침,c
train_3782,train/train_3782.jpg,이 사진에서 보이는 길은 무엇 옆에 위치해 있나요?,도로,강,산,공원,b
train_3783,train/train_3783.jpg,이 사진은 어느 나라의 도시인가요?,중국,일본,미국,한국,b
train_3784,train/train_3784.jpg,이 사진에서 사람들이 모여 있는 장소는 어디일 가능성이 가장 높은가요?,공항 터미널,학교 운동장,쇼핑몰 입구,관광 명소 근처,d
train_3785,train/train_3785.jpg,이 사진에서 보이는 운하가 있는 도시는 어디일까요?,교토,오타루,도쿄,삿포로,b
train_3786,train/train_3786.jpg,사진 속 사람들이 내려가고 있는 곳은 무엇인가요?,육교,학교 운동장,지하철역,버스 정류장,a
train_3787,train/train_3787.jpg,이 사진은 어떤 장소를 찍은 것일까요?,헬스장,댄스 학원,요가 스튜디오,암벽등반 체육관,d
train_3788,train/train_3788.jpg,이 사진에 보이는 에어컨 실외기 브랜드는 무엇인가요?,LG,에코,삼성과 LG,삼성,c
train_3789,train/train_3789.jpg,이 사진에 보이는 횡단보도의 색깔은 무엇인가요?,빨간색과 흰색,검은색과 노란색,녹색과 흰색,파란색과 흰색,a
train_3790,train/train_3790.jpg,이 한식 메뉴에서 보이는 음식이 아닌 것은 무엇인가요?,밥,불고기,콩나물국,김치전,b
train_3791,train/train_3791.jpg,이 도로에서 두 번째 차선은 어떤 방향으로 가야 하나요?,직진만 가능하다,우회전만 가능하다,유턴만 가능하다,좌회전만 가능하다,a
train_3792,train/train_3792.jpg,사진 속에 보이는 동물은 무엇인가요?,오리,닭,거위,백조,a
train_3793,train/train_3793.jpg,창문 밖으로 보이는 풍경은 무엇인가요?,사막과 오아시스,도시와 빌딩,호수와 산,산과 바다,d
train_3794,train/train_3794.jpg,이 사진 속 공간은 어떤 장소일 가능성이 가장 높나요?,미술관,도서관,커피숍,사무실,c
train_3795,train/train_3795.jpg,이 장소의 주된 용도는 무엇일 가능성이 가장 높은가요?,체육관,식물원,카페,회의실,c
train_3796,train/train_3796.jpg,이 사진에서 주로 볼 수 있는 자연 요소는 무엇인가요?,나무와 풀,눈과 얼음,사막과 선인장,바다와 모래,a
train_3797,train/train_3797.jpg,이 사진의 골목길에서 볼 수 없는 것은 무엇인가요?,가로등,전봇대,자동차,주택,c
train_3798,train/train_3798.jpg,사진 속 동물은 무엇인가요?,다람쥐,토끼,강아지,고양이,d
train_3799,train/train_3799.jpg,이 사진에 보이는 공간은 무엇일까요?,실내 카페,지하 주차장,정원,옥상 테라스,d
train_3800,train/train_3800.jpg,이 사진에 보이는 전통 건축물은 어디에 위치해 있나요?,부산,경주,서울,제주,d
train_3801,train/train_3801.jpg,이 사진에서 보이는 해안가의 특징이 아닌 것은 무엇인가요?,건물들이 해안가에 위치해 있다,알록달록한 색깔의 벽이 있다,해변에 모래사장이 넓게 펼쳐져 있다,검은색 현무암 바위가 많다,c
train_3802,train/train_3802.jpg,이 사진에 있는 고양이의 색깔은 무엇인가요?,갈색,주황색,회색,검은색과 흰색,d
train_3803,train/train_3803.jpg,사진 속 고양이 한 마리의 눈 색깔은 무엇인가요?,눈 색깔이 보이지 않는다,한쪽 눈은 파란색이고 다른 쪽 눈은 노란색이다,두 눈 모두 노란색이다,두 눈 모두 파란색이다,b
train_3804,train/train_3804.jpg,이 한식 상차림에서 볼 수 없는 반찬은 무엇인가요?,계란찜,김치,콩나물 무침,된장찌개,a
train_3805,train/train_3805.jpg,이 사진이 촬영된 장소는 어느 곳으로 보이나요?,백화점 앞,공원 입구,지하철역 출구,학교 주변 길,d
